address,age,area,bedroom,direction,elevator,floor,furnished,lat,link,livingroom,lon,title,totalFloor,totalPrice,unitPrice
望京西园一区,1997,85,2, 南 北 , 无电梯,高楼层, 简装 ,40.009521,http://bj.lianjia.com/xiaoqu/1111027380322/,2,116.482231,望京 南北通透两居室 满五年，业主名下只有一套房子,6,550,64668
普惠南里,1987,61,2, 东南 , 有电梯,低楼层, 精装 ,39.917802,http://bj.lianjia.com/xiaoqu/1111027378720/,1,116.312809,业主诚意出售 满五年 东南两居 带电梯,20,550,89577
永泰园,NA,129,2, 西 , 有电梯,低楼层, 精装 ,40.040671,http://bj.lianjia.com/xiaoqu/1111027382106/,2,116.354913,海淀清河永泰园，西向大两居。满五年无个税。,31,715,55427
厂洼小区,1987,66,2, 南 北 , 无电梯,高楼层, 精装 ,39.96579,http://bj.lianjia.com/xiaoqu/1111027376611/,1,116.309984,厂洼小区 南北通透 全明格局 精装修 ,6,620,93094
鼓楼外大街,1992,66,2, 东 西 , 有电梯,中楼层, 精装 ,39.961265,http://bj.lianjia.com/xiaoqu/1111046318849/,1,116.402185,鼓楼外大街 青年湖小学171学区 九年一贯 两居税费低,11,710,106336
厂洼小区,1990,65,2, 南 北 , 无电梯,低楼层, 精装 ,39.96579,http://bj.lianjia.com/xiaoqu/1111027376611/,1,116.309984,为你而选为你为家  南北通透 户型方正 满五年,6,640,97875
崇文门西大街,1979,64,3, 南 北 , 无电梯,高楼层, 精装 ,39.907532,http://bj.lianjia.com/xiaoqu/1111027376601/,0,116.420117,崇文门西大街 南北通透三居室 满五年,13,650,100309
皂君东里,1994,57,2, 南 北 , 无电梯,中楼层, 精装 ,39.964408,http://bj.lianjia.com/xiaoqu/1111027382494/,1,116.343001,皂君东里南北通透精装两居中间楼层 随时签约农科附小,6,508,88750
菊园,1996,87,3, 南 北 , 无电梯,高楼层, 精装 ,40.039756,http://bj.lianjia.com/xiaoqu/1111027377498/,1,116.296408,满五年唯一  全明格局  精装修  黄金楼层 ,6,615,70690
新华联家园南区,2002,127,3, 南 北 , 有电梯,低楼层, 精装 ,39.896263,http://bj.lianjia.com/xiaoqu/1111027380847/,2,116.647356,南北通透大三居，有电梯采光好居住舒适,12,665,52235
芍药居北里,1994,80,3, 东 西 , 无电梯,中楼层, 精装 ,39.991956,http://bj.lianjia.com/xiaoqu/1111027379657/,1,116.441781,采光好 客厅大 交通便利 配套设施,7,663,82772
世纪名苑,2003,175,4, 南 北 , 无电梯,高楼层, 精装 ,39.97494,http://bj.lianjia.com/xiaoqu/2011047728175/,2,116.783067,燕顺路世纪名苑精装南北通透复式四居室 ,5,500,28572
东恒时代三期,2006,102,2, 西南 , 有电梯,高楼层, 精装 ,39.91836,http://bj.lianjia.com/xiaoqu/1111027373690/,1,116.50798,四惠高层自住商品房，业主换房，安静宜居诚意出售,27,700,68167
车站西街9号院,1998,90,2, 南 北 , 无电梯,高楼层, 精装 ,39.887025,http://bj.lianjia.com/xiaoqu/1111027376721/,2,116.346511,西城区广安门车站西街 铁道部宿舍 精装通透两居诚售,6,760,83655
西现代城,2005,149,3, 南 北 , 有电梯,中楼层, 其他 ,39.931247,http://bj.lianjia.com/xiaoqu/1111027381305/,2,116.196292,西现代城 3室2厅 760万,18,760,50789
远洋自然,2007,112,2, 南 北 , 有电梯,中楼层, 精装 ,39.846811,http://bj.lianjia.com/xiaoqu/1111027382238/,2,116.395716,中间楼 南北通透 双卫两居室 临地铁,11,770,68245
天赐良园二期,2001,189,4, 南 北 , 无电梯,高楼层, 简装 ,39.934305,http://bj.lianjia.com/xiaoqu/1111027379774/,2,116.650294,天赐良园二期 4室2厅 650万,6,650,34392
北苑家园绣菊园,2001,110,2, 西 , 有电梯,中楼层, 精装 ,40.0507,http://bj.lianjia.com/xiaoqu/1111027376258/,1,116.429618,北苑家园绣菊园 精装修 临近地铁13号线,25,600,54059
保利西山林语,2011,94,3, 西南 , 有电梯,高楼层, 精装 ,40.043636,http://bj.lianjia.com/xiaoqu/1111027376008/,1,116.220283,精装自住三居室  可以给换房周期 不临街不把边,8,590,62349
嘉铭桐城D区,2005,63,1, 南 , 有电梯,中楼层, 简装 ,40.008653,http://bj.lianjia.com/xiaoqu/1111027377294/,2,116.433219,嘉铭桐城 南向大一居 满五年 有钥匙,9,640,101363
德林园,2004,148,3, 南 北 , 无电梯,低楼层, 简装 ,39.818518,http://bj.lianjia.com/xiaoqu/1111027373776/,2,116.465305,德林园南北通透三居室一梯两户。,4,700,47097
和谐家园一区,2006,117,3, 南 北 , 无电梯,高楼层, 精装 ,40.091609,http://bj.lianjia.com/xiaoqu/1111027375384/,1,116.366736,育新学区房，地铁600米，有钥匙，带固定车位送家具,6,540,45814
富卓苑,2001,116,3, 西 , 有电梯,高楼层, 简装 ,39.844461,http://bj.lianjia.com/xiaoqu/1111027374458/,1,116.383661,富卓苑四号线公益西桥站带电梯三居室,20,560,47868
大泥湾,1990,58,2, 南 北 , 无电梯,中楼层, 精装 ,39.982575,http://bj.lianjia.com/xiaoqu/1111027373797/,1,116.330597,人大附实验学区房 满五年公房 不临街 南北通透,6,600,102215
百旺新城,2004,77,2, 南 北 , 无电梯,高楼层, 精装 ,40.05804,http://bj.lianjia.com/xiaoqu/1111046364973/,1,116.271746,夏霖园两居室 南北通透 商品房 户型方正 看房方便,6,660,85173
天伦北里,2005,98,3, 南 北 , 有电梯,中楼层, 精装 ,39.878291,http://bj.lianjia.com/xiaoqu/1111027379895/,1,116.353564,二环边南北通透三居  交通便利 户型方正,9,650,66158
金世纪嘉园,2004,75,2, 东南 , 有电梯,高楼层, 精装 ,39.904606,http://bj.lianjia.com/xiaoqu/1111027377351/,1,116.4515,金世纪嘉园 东南两居 高楼层 视野好,21,550,72617
朝阳无限,2003,107,2, 东 , 有电梯,高楼层, 精装 ,39.92401,http://bj.lianjia.com/xiaoqu/1111027376679/,1,116.518451,朝阳无限东向两居，户型方正，满五年免个税,23,650,60748
新华联锦园,2002,99,2, 南 北 , 无电梯,低楼层, 精装 ,39.907157,http://bj.lianjia.com/xiaoqu/1111027380845/,2,116.636059,一层带大花园和地下室 南北双通透 万达商圈 精装免税,6,525,53031
东润枫景三期,2003,106,2, 南 北 , 有电梯,低楼层, 精装 ,39.961933,http://bj.lianjia.com/xiaoqu/1111027373813/,2,116.501885,东四环边，朝阳公园东北角，婚房装修两居，南北朝向,17,640,59830
天通苑本六区,2000,162,4, 南 北 , 无电梯,中楼层, 精装 ,40.071807,http://bj.lianjia.com/xiaoqu/1111027380042/,2,116.431342,四室两厅眼镜房，商品房满五年，业主名下只此一套,6,580,35803
龙跃苑四区,2005,119,3, 南 北 , 无电梯,高楼层, 精装 ,40.079237,http://bj.lianjia.com/xiaoqu/1111027378213/,2,116.354287,龙跃苑四区南北通透三居室商满五年，免税。,6,545,45440
吴家村路10号院,1998,103,2, 西南 , 有电梯,高楼层, 精装 ,39.895431,http://bj.lianjia.com/xiaoqu/1111027380293/,1,116.304497,海淀西南朝向三居室 采光充足 双阳台,24,600,57804
含晖苑,2007,135,3, 南 西 北 , 无电梯,高楼层, 简装 ,39.934555,http://bj.lianjia.com/xiaoqu/1111027375048/,2,116.124933,阜石路旁含晖苑 三面采光 明厨明卫 楼龄新,6,550,40519
千鹤家园,2002,109,1, 东 , 有电梯,低楼层, 简装 ,39.994024,http://bj.lianjia.com/xiaoqu/1111027378816/,2,116.426043,千鹤家园   免税  东南大一居  可改两居室,25,750,68808
京铁家园,2002,128,3, 西北 , 有电梯,高楼层, 简装 ,39.9002,http://bj.lianjia.com/xiaoqu/1111027377405/,1,116.285444,京铁家园 西南北向三居室 商品房,22,585,45487
晨光家园,1999,103,3, 东北 , 无电梯,中楼层, 精装 ,39.931338,http://bj.lianjia.com/xiaoqu/1111027376401/,1,116.513012,地铁六号线十里堡站 晨光家园三居室 诚心出售,30,585,56413
金榜园,2002,129,3, 南 北 , 有电梯,低楼层, 简装 ,40.067075,http://bj.lianjia.com/xiaoqu/1111027376997/,2,116.335332,满五年的商品房 南北双通透 双卧朝南 眼睛3居室,12,720,55432
六建,1988,73,3, 南 北 , 有电梯,低楼层, 精装 ,39.912989,http://bj.lianjia.com/xiaoqu/1111027377905/,1,116.273525,六建 南北通透3居室 满五年 精装修,14,620,84240
天伦北里,1997,86,2, 东南 , 有电梯,低楼层, 简装 ,39.878291,http://bj.lianjia.com/xiaoqu/1111027379895/,1,116.353564,西二环 东南朝向 两居室 中楼层,19,520,60026
双榆树北路,1996,75,2, 南 , 无电梯,高楼层, 简装 ,39.978517,http://bj.lianjia.com/xiaoqu/1111027379677/,1,116.330515,双榆树一小，300米到地铁，全南向，采光充足,6,760,100583
枫竹苑二区,2003,90,2, 南 , 有电梯,中楼层, 精装 ,39.840643,http://bj.lianjia.com/xiaoqu/1111027374459/,1,116.379778,业主诚心出售 随时签约  精装修 ,17,620,68767
柏林爱乐二期,2007,111,2, 南 , 有电梯,中楼层, 精装 ,39.928019,http://bj.lianjia.com/xiaoqu/1111027375966/,1,116.594801,柏林爱乐二期 2室1厅 598万,24,598,53614
后现代城,2005,74,2, 西 , 有电梯,高楼层, 精装 ,39.905367,http://bj.lianjia.com/xiaoqu/1111027375357/,1,116.493655,高层，观景，婚房两居，拎包入住,28,550,73383
天通苑中苑,2008,121,2, 南 北 , 有电梯,中楼层, 精装 ,40.077562,http://bj.lianjia.com/xiaoqu/1111027380057/,2,116.432684,高层板楼带电梯 南北通透 中间层 采光好！,10,550,45123
DBC加州小镇,2007,139,3, 南 北 , 有电梯,中楼层, 精装 ,39.873245,http://bj.lianjia.com/xiaoqu/1111027376743/,2,116.689244,南北通透大三居，户型方正，南北通透,7,785,56225
万寿路西街11号院,1987,68,3, 南 北 , 无电梯,中楼层, 简装 ,39.918281,http://bj.lianjia.com/xiaoqu/1111027380460/,1,116.294695,育英学区房  南北通透三居 名额没占用  满五年公房,6,730,106882
金庄1号院,1996,83,2, 南 , 无电梯,高楼层, 精装 ,39.950611,http://bj.lianjia.com/xiaoqu/1111027377560/,1,116.287044,金庄一号院南北通透两居带阁楼，业主诚意出售，不临街,6,620,73898
天通西苑一区,2001,159,3, 南 北 , 有电梯,高楼层, 精装 ,40.071013,http://bj.lianjia.com/xiaoqu/1111027380055/,2,116.41678,西一区 精装修南北通透三居室，电梯板楼，二个卫生间,13,580,36296
新外大街28号院,1988,53,2, 西北 , 无电梯,中楼层, 简装 ,39.958917,http://bj.lianjia.com/xiaoqu/1111027381260/,1,116.38037,93年板楼中间楼层 厨房 出行购物方便,6,730,135688
望京西园二区,1997,90,2, 南 , 无电梯,低楼层, 简装 ,40.0097,http://bj.lianjia.com/xiaoqu/1111027380320/,2,116.479692,望京西园二区，南向两居，满五年,6,620,68851
潘家坡胡同4号院,1982,70,3, 南 北 , 无电梯,高楼层, 简装 ,39.935212,http://bj.lianjia.com/xiaoqu/1111027378737/,1,116.444341,南北通透  三居室  1%个税 市政家属楼,6,700,99432
南三环东路,1996,130,3, 南 北 , 有电梯,高楼层, 简装 ,39.863405,http://bj.lianjia.com/xiaoqu/1111027378582/,2,116.430884,正规三居室   户型方正  采光好,14,600,45914
左安溪园,2004,62,1, 北 , 有电梯,高楼层, 简装 ,39.881316,http://bj.lianjia.com/xiaoqu/1111027382285/,1,116.444673,观植物园 高楼层视野好  满五年已购公房,16,600,95557
首城国际,2010,64,1, 南 , 有电梯,低楼层, 精装 ,39.897851,http://bj.lianjia.com/xiaoqu/1111027379107/,1,116.476213,此房是正规一居，户型少，在售房源南向无遮挡！,18,595,92406
顺驰蓝调,2008,63,1, 东南 , 有电梯,中楼层, 简装 ,39.877035,http://bj.lianjia.com/xiaoqu/1111027379116/,1,116.345863,小户型，低总价，满两年，环境好,19,500,79340
北苑家园紫绶园,1999,104,3, 南 北 , 无电梯,高楼层, 精装 ,40.048629,http://bj.lianjia.com/xiaoqu/1111027376260/,1,116.433365,北苑家园紫绶园 南北通透 把边户型 板楼三居,12,540,51874
安慧北里逸园,1998,101,2, 南 , 无电梯,高楼层, 简装 ,40.008585,http://bj.lianjia.com/xiaoqu/1111027382177/,2,116.421876,南向两居室 户型方正 双规交汇,26,640,63129
和平街十三区,1998,71,2, 西南 , 有电梯,中楼层, 简装 ,39.96858,http://bj.lianjia.com/xiaoqu/1111027375183/,1,116.432809,煤科院小区  户型方正无浪费面积 双西向带客厅,21,575,80975
徜徉嘉园8号院,2014,121,2, 南 西 北 , 有电梯,低楼层, 其他 ,39.76104,http://bj.lianjia.com/xiaoqu/1111053543617/,2,116.214116,徜徉嘉园8号院南北通透大两居可上北京四中,18,540,44504
大屯里小区,2003,83,2, 西南 , 有电梯,中楼层, 精装 ,40.014025,http://bj.lianjia.com/xiaoqu/1111027373939/,2,116.422761,大屯里小区 业主自住精装修 中间楼层 安静不临街,28,570,67947
山水巢东,2004,120,3, 南 西 北 , 有电梯,高楼层, 精装 ,40.04244,http://bj.lianjia.com/xiaoqu/1111027379539/,2,116.446118,山水巢东 精装三居紧邻公园 带35平露台,14,632,52667
朱各庄小区,1984,56,2, 南 北 , 无电梯,中楼层, 简装 ,39.923648,http://bj.lianjia.com/xiaoqu/1111027382453/,1,116.2939,育英学校 朱各庄小区 南北两居 三层 免税 全明格局,6,650,115865
天通苑本五区,2000,179,3, 南 北 , 有电梯,中楼层, 简装 ,40.070785,http://bj.lianjia.com/xiaoqu/1111027380046/,1,116.421451,天通苑本五区  三居室  南北通透带电梯  房子满五年 ,13,550,30585
宣颐家园,2001,113,3, 南 北 , 有电梯,低楼层, 精装 ,39.817347,http://bj.lianjia.com/xiaoqu/1111027381363/,2,116.458721,宣颐家园南北通透三居室 有车位！！！,14,510,44899
融泽嘉园,2014,115,3, 南 北 , 有电梯,高楼层, 其他 ,40.074203,http://bj.lianjia.com/xiaoqu/1111047349969/,1,116.315445,融泽嘉园30万装修 三面朝南三居室看房方便,33,610,53044
团结湖北头条,1981,81,3, 南 北 , 无电梯,中楼层, 精装 ,39.938853,http://bj.lianjia.com/xiaoqu/1111027379871/,1,116.470595,团结湖北头条满五年家庭就这一套大三居，中间楼层,6,580,71535
呼家楼北里,1964,100,3, 南 北 , 无电梯,中楼层, 简装 ,39.927293,http://bj.lianjia.com/xiaoqu/1111027375082/,1,116.474202,呼家楼北里南北向三居，中间楼层,5,650,64395
世纪村东区,1996,111,3, 西南 北 , 无电梯,高楼层, 精装 ,40.001247,http://bj.lianjia.com/xiaoqu/1111027379321/,2,116.436169,精装大3居双卫复式  西南北 能改4居 ,6,650,58104
保利欣苑,2004,116,3, 南 北 , 有电梯,低楼层, 简装 ,39.879903,http://bj.lianjia.com/xiaoqu/1111027376010/,2,116.290913,保利欣苑板楼南北通透 三居满五年,9,750,64351
兴海园,2002,114,3, 南 北 , 无电梯,低楼层, 简装 ,39.770511,http://bj.lianjia.com/xiaoqu/1111027380884/,2,116.457814,南北通透 一层带院大三居 户型方正客厅朝南,6,500,43513
翠微路十四号,1985,54,2, 南 北 , 无电梯,中楼层, 简装 ,39.917375,http://bj.lianjia.com/xiaoqu/1111027376598/,1,116.30908,翠微路十四号 2室1厅 545万,6,545,100000
地坛北里,1985,53,2, 东 , 无电梯,中楼层, 简装 ,39.964404,http://bj.lianjia.com/xiaoqu/1111027373924/,1,116.423226,地坛北里 双东两居室 一小学区 ,5,530,99944
四季香山,2004,65,2, 南 北 , 有电梯,低楼层, 精装 ,39.966584,http://bj.lianjia.com/xiaoqu/1111027379375/,1,116.253332,四季香山下跃两居室 双入户 有地下,5,680,104616
四季香山,2004,68,1, 南 北 , 有电梯,中楼层, 精装 ,39.966584,http://bj.lianjia.com/xiaoqu/1111027379375/,1,116.253332,四季香山 南北通透 精装一居室 采光好视野开阔 满五年,4,598,87942
北京印象,2003,81,1, 东 , 有电梯,低楼层, 其他 ,39.931792,http://bj.lianjia.com/xiaoqu/1111027375948/,1,116.284012,北京印象 东向电梯经典一居 地铁6号线五路居,15,550,67295
四方景园五区,2003,121,3, 东南 , 有电梯,中楼层, 简装 ,39.861574,http://bj.lianjia.com/xiaoqu/1111027379212/,1,116.448715,四方景园东南三居室户型好双卧朝南无遮挡采光充足,20,655,54133
翠微南里,1990,57,2, 南 北 , 无电梯,高楼层, 精装 ,39.918055,http://bj.lianjia.com/xiaoqu/1111027376602/,1,116.304415,翠微南里 南北通透两居 采光好 中间楼层,6,580,101134
万科四季花城,2008,120,3, 南 北 , 有电梯,低楼层, 精装 ,40.132553,http://bj.lianjia.com/xiaoqu/1111027380340/,2,116.646296,万科精装修3居1卫 南北通透 低楼层  满五年家庭一套房,11,550,45647
电子城小区,2001,103,2, 南 西 , 有电梯,中楼层, 精装 ,39.970471,http://bj.lianjia.com/xiaoqu/1111027374059/,2,116.509975,电子城小区 超大2居室 满五年 诚心出售,28,510,49453
马坡花园一区,2001,175,4, 南 北 , 无电梯,低楼层, 简装 ,40.180564,http://bj.lianjia.com/xiaoqu/1111027378374/,2,116.661432,马坡一区一层带20平小院，上下两层复式。,6,550,31372
富力又一城A区,2005,172,3, 南 北 , 有电梯,中楼层, 精装 ,39.853078,http://bj.lianjia.com/xiaoqu/1111027374301/,2,116.572491,富力低总价三居室 满五年 双卧朝南 中间楼层,11,760,44051
郁花园一里,2000,158,3, 南 北 , 无电梯,高楼层, 精装 ,39.780149,http://bj.lianjia.com/xiaoqu/1111027381756/,2,116.344557,郁花园一里 3室2厅 500万,6,500,31503
望京西园一区,1997,160,3, 南 北 , 无电梯,高楼层, 精装 ,40.009521,http://bj.lianjia.com/xiaoqu/1111027380322/,2,116.482231,望京西园一区 3室2厅 750万,6,750,46741
永安东里,1998,124,3, 南 北 , 无电梯,高楼层, 简装 ,39.935122,http://bj.lianjia.com/xiaoqu/1111027381486/,2,116.28592,南北通透经典三居室，看房联系格局棒,6,750,60484
育慧西里,1995,90,3, 南 北 , 无电梯,中楼层, 简装 ,40.001932,http://bj.lianjia.com/xiaoqu/1111027381735/,1,116.429203,南北通透 正规的三居室 满五年的公房,6,680,75330
和平街十五区2号院,1998,87,2, 西 , 有电梯,中楼层, 精装 ,39.973656,http://bj.lianjia.com/xiaoqu/1111027375186/,1,116.437302,西向大两居，空间利用率高，户型方正合理,18,600,68260
铁东小区,1988,63,3, 南 北 , 无电梯,中楼层, 精装 ,39.907309,http://bj.lianjia.com/xiaoqu/1111027379798/,1,116.335787,南北通透三居室，精装修，铁路局公房,5,618,97785
六里屯北里,1985,78,3, 南 北 , 无电梯,中楼层, 精装 ,39.938271,http://bj.lianjia.com/xiaoqu/1111027377990/,1,116.481581,六里屯北里 朝阳公园附近 南北三居室 中间楼层 免税,6,580,74359
龙锦苑一区,2004,101,2, 南 北 , 无电梯,低楼层, 精装 ,40.088622,http://bj.lianjia.com/xiaoqu/1111027377956/,2,116.358086,商品房满五年家庭名下一套，精装修,6,500,49300
云龙家园,2004,135,3, 南 北 , 有电梯,高楼层, 简装 ,39.813718,http://bj.lianjia.com/xiaoqu/1111027381866/,1,116.441424,房子是2004年建成高层电梯房，南北通透！,11,580,42660
兴隆家园,2003,98,3, 西北 , 有电梯,高楼层, 简装 ,39.921425,http://bj.lianjia.com/xiaoqu/1111027381021/,1,116.530553,兴隆家园  三居室  高层  不临街,24,550,55748
翠林三里,1996,86,4, 南 北 , 无电梯,高楼层, 简装 ,39.862934,http://bj.lianjia.com/xiaoqu/1111027376479/,1,116.374365,南二环 右安门外翠林小区 供电局宿舍南北通透,6,550,63791
奥林匹克花园三期,2007,107,2, 南 北 , 有电梯,高楼层, 精装 ,39.967123,http://bj.lianjia.com/xiaoqu/1111027375635/,2,116.551967,东坝 奥林匹克花园 精装两居 南北通透 免税,9,698,65028
百环花园,2001,118,2, 北 西南 , 有电梯,中楼层, 精装 ,39.879498,http://bj.lianjia.com/xiaoqu/1111027375844/,2,116.466167,满五年一类的经适房，精装二居全明格局高楼层,28,500,42255
新中西里,1983,55,2, 南 北 , 无电梯,中楼层, 简装 ,39.939961,http://bj.lianjia.com/xiaoqu/1111027381479/,1,116.444518,新中西里 东四十条地铁附近 南北两居室 满五年,5,580,104373
北苑家园绣菊园南区,2005,139,3, 西南 , 有电梯,低楼层, 简装 ,40.048486,http://bj.lianjia.com/xiaoqu/1111027376259/,1,116.428732,北苑家园绣菊园南区 西南向 视野好 采光好,25,695,49853
北苑家园望春园,2008,129,3, 南 北 , 有电梯,低楼层, 精装 ,40.052808,http://bj.lianjia.com/xiaoqu/1111027376257/,2,116.42537,北苑望春园 南北板楼三居 精装拎包入住 ,14,798,61770
龙泽苑东区,2003,135,3, 南 北 , 无电梯,低楼层, 精装 ,40.07892,http://bj.lianjia.com/xiaoqu/1111027378234/,2,116.333765,龙泽苑东区三居两卫 商品房满五年 距离城铁800米,7,645,47539
民旺园十九号院,2000,75,2, 东 西 , 无电梯,高楼层, 精装 ,39.957151,http://bj.lianjia.com/xiaoqu/1111027378418/,1,116.436598,"2000年建成，税费低公房有钥匙,业主急售，看房方便",6,630,84000
新康家园,2001,151,4, 南 北 , 无电梯,高楼层, 简装 ,39.806319,http://bj.lianjia.com/xiaoqu/1111027380989/,2,116.495037,南北复式四居室 邻地铁 随时能看,7,650,42769
芳群园二区,1992,66,3, 南 北 , 无电梯,低楼层, 其他 ,39.869503,http://bj.lianjia.com/xiaoqu/1111027374321/,1,116.435519,芳群园二区+花园40平米+自建30平米+南北通透正规两居,5,590,88523
第三区,2009,88,2, 南 , 有电梯,高楼层, 精装 ,39.884391,http://bj.lianjia.com/xiaoqu/1111027373881/,1,116.334817,西城 第三区全南两居 商住两用不限购 精装修 业主诚售,18,560,62950
玉海园五里,1999,140,3, 南 北 , 无电梯,高楼层, 精装 ,39.927867,http://bj.lianjia.com/xiaoqu/1111027381754/,2,116.264969,玉海园五里   精装婚房  带露台    诚心出售,6,750,53381
紫薇天悦,2009,101,2, 东南 , 有电梯,低楼层, 精装 ,40.005811,http://bj.lianjia.com/xiaoqu/1111027382693/,2,116.433356,紫薇天悦 2室2厅 780万,24,780,77228
人定湖西里,1980,63,2, 南 , 无电梯,中楼层, 简装 ,39.963727,http://bj.lianjia.com/xiaoqu/1111027378997/,1,116.389326,人定湖西里 双南双阳台两居 中间层 诚心出售,6,785,124209
三环新城8号院,2006,107,2, 南 , 有电梯,中楼层, 精装 ,39.856209,http://bj.lianjia.com/xiaoqu/1111027379296/,1,116.313072,商品房 诚心出售 南向明厨明卫两居 每天8小时采光,15,620,57541
政馨园一区,2003,126,3, 南 北 , 有电梯,低楼层, 简装 ,39.854215,http://bj.lianjia.com/xiaoqu/1111027382728/,2,116.438762,政馨家园南北通透三居室双卫两梯四户,11,665,52682
建工家园,2008,105,2, 南 , 有电梯,高楼层, 精装 ,39.870064,http://bj.lianjia.com/xiaoqu/1111027377128/,2,116.488988,建工家园 南通透 满五 户型方正全,21,580,55239
新龙城,2007,101,2, 南 北 , 有电梯,中楼层, 精装 ,40.074228,http://bj.lianjia.com/xiaoqu/1111027381003/,1,116.330198,新龙城大两居 看房方便 小区环境好,8,550,54359
安贞西里,1987,80,3, 南 北 , 有电梯,低楼层, 简装 ,39.978491,http://bj.lianjia.com/xiaoqu/1111027375686/,1,116.404579,安贞西里 诚心出售 南北通透 温馨三居 ,16,700,86774
南湖东园一区,1998,96,2, 东 南 北 , 有电梯,低楼层, 精装 ,40.008739,http://bj.lianjia.com/xiaoqu/1111027378505/,1,116.471931,望京南湖东园一区中间楼层西南向两居室,28,600,62177
海淀南路,1988,76,3, 南 北 , 有电梯,中楼层, 精装 ,39.981606,http://bj.lianjia.com/xiaoqu/1111027374928/,1,116.314787,海淀南路八一学区       南北通透三居室满五年,12,765,100487
金桥国际,2004,63,1, 南 , 有电梯,中楼层, 精装 ,39.901694,http://bj.lianjia.com/xiaoqu/1111027377312/,1,116.448876,文汇学区 房子是满五年商品房 南向一居室 采光好,27,550,86820
彩虹城二区,2005,85,2, 南 北 , 有电梯,高楼层, 精装 ,39.844197,http://bj.lianjia.com/xiaoqu/1111027376423/,1,116.423293,彩虹城 精致装修 小区中心位置前后花园不临街！,15,530,61931
安慧北里逸园,1997,108,2, 东北 , 无电梯,高楼层, 精装 ,40.008585,http://bj.lianjia.com/xiaoqu/1111027382177/,1,116.421876,逸园两居室，有车位，换房出售，可上陈经纶学校,26,650,59870
红杉一品,2009,113,3, 南 北 , 有电梯,中楼层, 精装 ,40.130253,http://bj.lianjia.com/xiaoqu/1111027375292/,1,116.653551,房本满二年精装三居室客厅主卧室朝南户型两个卫生间,18,530,46903
港沟小区,1978,48,2, 南 北 , 无电梯,高楼层, 精装 ,39.986857,http://bj.lianjia.com/xiaoqu/1111027374559/,1,116.309536,看房方便 安静 业主诚心出售随时签约,5,500,103735
龙跃苑二区,2003,140,3, 南 北 , 无电梯,中楼层, 精装 ,40.083501,http://bj.lianjia.com/xiaoqu/1111027378211/,2,116.354215,精装三居两卫 小区中间全明格局 楼下是车位,5,530,37771
国家计委宿舍,1989,75,2, 西南 , 无电梯,中楼层, 简装 ,39.913383,http://bj.lianjia.com/xiaoqu/1111027374605/,1,116.273143,国家计委宿舍 钢混带电梯只有契税 看房随时 诚心出售,16,695,92667
梨花园,1999,152,5, 南 北 , 无电梯,高楼层, 简装 ,39.890698,http://bj.lianjia.com/xiaoqu/1111027377883/,2,116.67755,梨花园 南北通透大复式 赠送露台 有钥匙随时看房,6,600,39417
曙光花园,1999,92,1, 东南 , 有电梯,低楼层, 精装 ,39.949325,http://bj.lianjia.com/xiaoqu/1111027380476/,1,116.296249,曙光花园望山园 精装房 东南向 人车分流 不临街,17,780,84636
天通苑本一区,1999,245,4, 南 北 , 无电梯,高楼层, 精装 ,40.068646,http://bj.lianjia.com/xiaoqu/1111027380048/,2,116.425422,商品房满五年  挑空复式  精装修,6,649,26470
清河文苑,2001,164,4, 东北 , 有电梯,高楼层, 简装 ,40.035503,http://bj.lianjia.com/xiaoqu/1111027378823/,2,116.34915,清河文苑 东北大四居室 随时可看 随时可签,22,760,46342
骚子营,1999,115,3, 南 北 , 无电梯,低楼层, 简装 ,40.013134,http://bj.lianjia.com/xiaoqu/1111027379734/,1,116.290669,骚子营 低楼层 卧室两南一北 客厅有西窗 格局清晰,6,695,60002
天通苑中苑,2008,200,4, 南 北 , 有电梯,低楼层, 简装 ,40.077562,http://bj.lianjia.com/xiaoqu/1111027380057/,2,116.432684,中苑一层带地下，商品房满两年，南北通透,12,670,33415
学院南路72号院,1992,63,2, 东北 , 无电梯,低楼层, 精装 ,39.962371,http://bj.lianjia.com/xiaoqu/1111027381394/,1,116.33873,学院南路72号院 精装两居室 地铁房,6,560,88189
芍药居北里,1994,98,3, 南 北 , 无电梯,高楼层, 精装 ,39.991956,http://bj.lianjia.com/xiaoqu/1111027379657/,2,116.441781,安静不临街  精装修  南北通透  带自建,7,700,71175
双兴南区,2006,192,4, 南 北 , 有电梯,中楼层, 精装 ,40.14532,http://bj.lianjia.com/xiaoqu/1111027379614/,3,116.659297,顶层大复式，精装修，满五年，诚心出售,18,600,31250
幻星家园,2002,128,3, 南 北 , 无电梯,中楼层, 精装 ,39.816966,http://bj.lianjia.com/xiaoqu/1111027375380/,2,116.463257,南北通透4层板楼三居室，双卧客厅朝南，满五年,4,665,51784
DBC加州小镇C区,2010,91,2, 南 , 有电梯,低楼层, 精装 ,39.870642,http://bj.lianjia.com/xiaoqu/1111027376744/,2,116.69007,满两年 精装修 全南向正规两居室 ,15,518,56924
裕中东里,1984,50,2, 南 , 无电梯,高楼层, 精装 ,39.978141,http://bj.lianjia.com/xiaoqu/1111027382251/,1,116.399018,裕中东里 2室1厅 625万,6,625,123763
