totalFloor,bathroom,furnished,unitPrice,area,address,direction,livingroom,totalPrice,floor,age,elevator,title
6,2, 简装 ,35348,59,黑山东街, 南 北 ,1,210,中楼层,1979, 无电梯,黑山东街 2室1厅 210万
18,2, 其他 ,26858,70,忆江南, 南 ,1,188,低楼层,2008, 无电梯,忆江南 全南两居室 采光好无遮挡 诚心出售
21,1, 精装 ,73514,36,大成国际, 西 ,0,267,低楼层,2007, 有电梯,免税 西向精装小开间 民水民电
7,1, 精装 ,98000,50,月坛南街37号院, 南 北 ,1,490,高楼层,1993, 无电梯,月坛南街 南北通透大1居 精装修拎包入住 可落户
11,1, 精装 ,68694,58,月亮城堡, 西 ,1,400,高楼层,2005, 有电梯,月亮城堡经典LOFT，精装修，拎包入住，观景房
28,1, 简装 ,66495,58,炫特嘉园二期, 南 西 ,1,386,低楼层,2005, 无电梯,满五年商品房  小户型  地铁房
13,3, 简装 ,72359,117,清缘里中区, 东南 ,2,850,高楼层,2003, 有电梯,满五唯 正规三居 诚心出售 随时签约
18,2, 简装 ,87485,82,静淑苑, 东南 ,2,720,低楼层,1997, 有电梯,学院路 静淑苑社区 东南向大两居 明厅 明厨
15,2, 精装 ,87593,83,左安漪园, 北 ,1,730,高楼层,2004, 有电梯,龙潭公园旁 两室一厅 满五年 楼层高视野好
14,2, 简装 ,50930,61,北京像素北区, 南 北 ,1,315,高楼层,2011, 有电梯,北京像素正南正北loft  5米48挑高对越错层复式
11,2, 精装 ,94586,84,天娇园, 西 北 ,1,800,中楼层,2008, 有电梯,西北两居室 满五年  08年商品社区 可上花市小学
23,3, 简装 ,75460,152,万博苑, 东北 ,2,1150,中楼层,1999, 有电梯,万博苑 152平米东北向三居室 
28,2, 精装 ,49639,96,怡佳家园, 东 北 ,1,480,高楼层,2002, 有电梯,万达广场 怡佳家园 正规大两居 免税
33,3, 简装 ,81638,171,风林绿洲, 南 西南 ,1,1400,中楼层,2001, 有电梯,楼层高视野好，双卧朝南，三阳台，业主诚意出售
9,2, 精装 ,58868,121,梵谷水郡, 南 ,2,715,中楼层,2006, 有电梯,梵谷水郡~二期正规复式两居~精装修~拎包入住
6,4, 精装 ,52125,138,格兰晴天, 南 北 ,2,720,高楼层,2004, 无电梯,格兰晴天 4室2厅 720万
10,1, 其他 ,25626,66,北潞春家园, 东 ,1,170,高楼层,2000, 有电梯,北潞春家园 1室1厅 170万
22,2, 简装 ,55037,78,甘露晴苑, 东 ,1,430,低楼层,2001, 有电梯,甘露晴苑 2室1厅 430万
25,2, 精装 ,61856,97,北苑家园望春园, 东 南 北 ,2,600,中楼层,2008, 有电梯,北苑家园望春园 2室2厅 600万
6,2, 其他 ,77990,57,三丰里小区, 南 北 ,1,450,高楼层,1989, 无电梯,业主诚意出售 ， 周边配套齐，生活便利
7,3, 精装 ,48785,114,龙锦苑六区, 南 北 ,1,560,低楼层,2003, 无电梯,南北通透，低楼层，业主自住精装修，诚心出售。
6,3, 简装 ,50253,119,宝盛里, 南 北 ,2,598,高楼层,2000, 无电梯,满五唯一复式 双学区 业主诚售
24,3, 精装 ,69355,138,依莲轩, 西南 北 ,2,960,高楼层,2001, 有电梯,7号线地铁湾子站依莲轩小区环境优美2改3居
18,4, 精装 ,47646,195,富力又一城B区, 南 北 ,2,930,高楼层,2009, 有电梯,富力又一城小区中间位置南北通透大四居
6,4, 精装 ,125538,241,朱雀门, 南 北 ,2,3035,中楼层,2008, 有电梯,朱雀门 平层四居室 看房方便 诚心出售
7,1, 精装 ,148828,46,新德街35号院, 南 ,1,698,低楼层,1990, 无电梯,新德街35号院 1室1厅 698万
28,1, 精装 ,88130,47,首城国际, 东 ,0,418,高楼层,2010, 有电梯,房本满五年 家庭一套住宅 高层 
5,3, 精装 ,59603,151,枫丹丽舍, 南 北 ,1,900,中楼层,2004, 无电梯,"枫丹丽舍南北通透三居室,免税，花园洋房，停车免费"
19,3, 精装 ,54478,134,百子湾家园三区, 南 北 ,1,730,低楼层,2006, 有电梯,东四环百子湾家园南北通透双卫大三居！
24,2, 精装 ,53614,111,柏林爱乐二期, 南 ,1,598,中楼层,2007, 有电梯,精装修，满5年家庭首套住房，可以签约
18,3, 精装 ,114069,78,车公庄北里, 西南 ,1,900,高楼层,1991, 有电梯,车公庄北里 西南向三居室 房本满五年
15,4, 精装 ,78958,151,慧谷金色家园, 南 北 ,2,1200,高楼层,2001, 有电梯,慧谷金色精装大四居 满五年 南北通透 视野开阔！
18,2, 精装 ,58977,88,远洋一方林语苑, 南 ,1,520,高楼层,2009, 有电梯,远洋一方林语苑 2室1厅 520万
30,2, 精装 ,56078,121,都会华庭, 西南 ,2,680,低楼层,2003, 有电梯,人车分流 欧式园林 西南大2室 改善户型 主卧私密安静
22,1, 精装 ,58462,65,景龙国际, 东 ,1,380,低楼层,2007, 有电梯,景龙国际 奥森旁 东向一居 诚信出售 免税
16,1, 简装 ,77084,48,红联北村, 西北 ,1,370,低楼层,1990, 有电梯,北师大附近 红联北村 西北向全明正规一居室
5,2, 毛坯 ,127580,53,德外大街乙12号院, 南 北 ,1,680,中楼层,1980, 无电梯,德外大街 南北通透两居室 免税
8,3, 精装 ,110558,182,鲁艺上河村二区, 南 北 ,2,2020,中楼层,2003, 有电梯,鲁艺上河村 精装大三居 免税 人大附小学区 带双车位 
5,1, 精装 ,36868,56,建明里小区, 南 ,1,210,高楼层,2003, 无电梯,建明里满五 精装修带露台楼龄新
11,2, 精装 ,60435,92,首开国风美唐一期, 南 北 ,1,556,低楼层,2012, 有电梯,首开国风美唐一期 两居 南北通透 诚心出售
12,3, 简装 ,99830,76,海淀南路, 南 北 ,1,760,高楼层,1988, 有电梯,海淀南路 满五公房  南北通透 三代同堂
5,2, 精装 ,50023,89,迎喜家园, 南 北 ,1,450,高楼层,2005, 无电梯,南北通透两居室，业主卖房换房诚心出售
27,2, 毛坯 ,61524,84,海棠湾二期, 南 北 ,1,520,低楼层,2012, 有电梯,海棠湾 生活就是在度假 满2年 南北通透 毛坯房
18,1, 精装 ,75000,60,爱这城三期, 南 ,1,450,高楼层,2009, 有电梯,南向一居室无遮挡 可随时看房 随时签约
6,1, 简装 ,87132,37,展春园, 南 ,1,325,中楼层,1983, 无电梯,五道口解决刚需小户型，展春园黄金楼层一居室
7,2, 精装 ,51847,63,果园西小区, 南 北 ,1,330,中楼层,2002, 无电梯,果园，正规南北通透两居室，中间层
21,1, 精装 ,80767,60,金泰城丽湾, 西北 ,1,485,低楼层,2008, 有电梯,丽湾经典一居，业主诚意出售，无抵押，优质好房
22,2, 精装 ,71526,88,双花园南里二区, 东南 ,1,630,低楼层,2002, 有电梯,双花园南里二区东南向两居室 装修好 
9,1, 精装 ,75325,46,月季园, 东南 ,1,348,高楼层,1997, 有电梯,月季园东南一居室 有电梯地铁房  学区房
6,1, 精装 ,45697,52,清和园, 南 ,1,240,高楼层,1996, 无电梯,南向免税一居采光好，精装修可拎包入住
6,1, 简装 ,58640,57,富卓苑, 南 ,1,338,高楼层,2000, 无电梯,满二年 精装修 地铁房 带露台 已改两居
18,3, 简装 ,79892,162,首城国际, 南 北 ,2,1298,中楼层,2010, 有电梯,南北通透 中间层 无个税 诚意卖
9,3, 精装 ,88737,169,山水文园一期, 南 北 ,3,1500,高楼层,2002, 有电梯,山水一期小复式，带35平米露台和阁楼，免税
32,2, 精装 ,42512,85,天通西苑三区, 西 ,1,365,中楼层,2003, 有电梯,西三区塔楼西向两居室 精装修 采光充足 视野好
6,2, 精装 ,49476,82,龙乡中区, 南 北 ,1,410,高楼层,1995, 无电梯,龙乡中区，南北通透，精装两居，集中供暖
18,2, 精装 ,52895,103,尚东阁, 东 ,1,550,低楼层,2009, 有电梯,尚东阁满五年复式 双卫落地窗商品房
6,4, 精装 ,30554,163,天通苑东三区, 南 北 ,2,499,高楼层,2003, 无电梯,平层4居室 诚心出售 价位可谈
12,4, 精装 ,25323,236,天通苑北二区, 南 北 ,2,600,低楼层,2005, 有电梯,北二区一层下沉复式 南北通透 客厅朝南精装修 
21,1, 简装 ,145864,47,豆瓣胡同, 东 ,1,700,中楼层,2003, 有电梯,朝阳门内 带电梯 朝东向 产权清晰
18,2, 精装 ,123500,58,新明胡同, 东北 ,1,720,中楼层,1990, 有电梯,两居室，精装修，楼层好，诚心出售。
6,2, 精装 ,46667,72,双裕小区, 南 北 ,1,336,中楼层,1994, 无电梯,此房南北通透 精装两居 诚心出售
7,3, 精装 ,41817,138,冠庭园, 南 北 ,2,580,高楼层,2006, 无电梯,冠庭园 06年钢混结构 复式 免税
5,2, 简装 ,108787,47,翠微路2号院, 南 北 ,1,520,中楼层,1976, 无电梯,翠微学区 中楼层 南北通透  满五年两居室
6,3, 精装 ,89856,69,展春园, 南 北 ,1,620,中楼层,1985, 无电梯,五道口商圈 展春园三居 两南一北户型
21,1, 简装 ,80084,57,考拉社区, 西 ,1,460,低楼层,2005, 有电梯,西城正规一居  楼龄新 采光优质
16,2, 精装 ,65087,59,双井北里, 南 ,1,390,高楼层,1986, 有电梯,双井 双井北里   南两居室南两居室
6,2, 简装 ,45103,70,晓月苑二里, 南 北 ,1,320,低楼层,1998, 无电梯,晓月苑二里 满五年无税两居 南北通透 业主诚售
6,1, 简装 ,51377,54,贵园南里丙区, 南 ,1,280,高楼层,2002, 无电梯,免税房 南向 采光棒 正规一居
11,1, 精装 ,54068,58,大城小镇, 西北 ,1,315,高楼层,2007, 有电梯,商品房 无个税  电梯入住  精装
5,2, 精装 ,43182,88,康盛园, 南 北 ,1,380,低楼层,2003, 无电梯,康盛园 南北通透两居室 带送小院 可改三居
14,1, 简装 ,57894,54,西罗园二区, 南 ,1,315,高楼层,1993, 有电梯,三环内西罗园二区 南向正规一居 装修精致满五年
6,2, 简装 ,20000,75,滨河路87号院, 南 北 ,1,150,地下室,1997, 无电梯,滨河路87号院，         商品房
6,2, 简装 ,56618,53,丰台路口东里, 东 西 ,1,305,中楼层,1992, 无电梯,丰台路口中间楼层  全明格局两居室  305万
5,2, 简装 ,83571,59,龙潭北里七条, 南 北 ,1,500,中楼层,1965, 无电梯,南北通透 全明格局  小户型 临近龙潭湖公园北门
6,2, 简装 ,76987,72,开阳里一区, 南 北 ,1,560,低楼层,2001, 无电梯,开阳里    低楼层板楼    南北通透 
6,2, 简装 ,46716,104,东潞苑, 南 北 ,2,490,低楼层,2003, 无电梯,东潞苑 2室2厅 490万
6,2, 精装 ,83523,61,安慧北里秀园, 南 北 ,1,515,中楼层,1993, 无电梯,秀园南北通透两居室，小区中间位置
6,2, 精装 ,42772,83,昌盛园三区, 南 北 ,1,355,中楼层,2004, 无电梯,昌盛园三区大两居+三层+业主诚心出售
18,1, 精装 ,61666,59,松榆西里, 南 ,2,365,中楼层,1987, 有电梯,松榆西里 明厨明卫 南向采光 业主诚售
6,2, 精装 ,78125,64,环保局宿舍楼, 南 北 ,1,500,高楼层,1990, 无电梯,南北两居 海淀实验小学北洼路学区 诚心出售 地铁
13,1, 简装 ,68462,64,景泰西里西区, 东 西 ,2,440,中楼层,2005, 有电梯,东城区 05年社区   临地铁  东西通透 一改二
6,2, 简装 ,72209,59,柳芳南里, 南 北 ,1,430,高楼层,1986, 无电梯,柳芳南里 南北通透 明厨明卫两居室 免税
6,1, 简装 ,74803,46,永泰东里, 南 ,1,350,低楼层,1998, 无电梯,清河永泰东里南向一居室，简单装修
6,2, 简装 ,38707,75,仓上小区, 南 北 ,1,292,高楼层,1992, 无电梯,仓上小区 满五年并且是名下就这一套   推荐婚房
6,2, 简装 ,66106,49,定安里, 南 西 北 ,1,330,高楼层,1979, 无电梯,东城区 南北两居 推荐婚房 出行方便
3,5, 精装 ,72428,220,时代庄园, 东 南 北 ,2,1600,低楼层,2003, 无电梯,满五 经典小联排 南北通透 采光充足
6,2, 精装 ,54302,82,龙乡中区, 南 北 ,1,450,中楼层,1995, 无电梯,龙乡小区，满五年，无抵押，无户口，三层
15,2, 精装 ,54753,91,建欣苑六里, 西南 ,1,500,低楼层,2007, 无电梯,建欣苑六里07年新小区精装大两居室
18,2, 精装 ,72464,99,爱这城二期, 西北 ,1,720,高楼层,2008, 有电梯,爱这城二期，户型方正，诚意出售
17,1, 精装 ,79049,72,远洋天地三期, 东南 ,0,575,中楼层,2004, 有电梯,远洋天地东南向，精装学区房。中间楼层大一居
18,1, 精装 ,57262,57,角门东里, 东 ,1,330,中楼层,1998, 有电梯,商品房  带电梯 业主自住精装修
16,2, 简装 ,66645,91,枫竹苑二区, 东南 ,1,610,高楼层,2003, 有电梯,马家堡 公益西桥 东南向两居  采光充足  
6,2, 精装 ,39519,83,桃园小区, 南 北 ,1,328,低楼层,2000, 无电梯,南北通透两居室 精装修 满五年 就一套房源
11,1, 精装 ,80129,78,都市心海岸, 西南 ,1,625,中楼层,2003, 有电梯,3.8米挑高客厅 房本满5年 大一居
6,2, 精装 ,44713,89,天通苑东一区, 南 北 ,1,400,中楼层,2001, 无电梯,南北通透，格局好，采光棒，视野开阔
12,3, 精装 ,52632,121,靓景明居, 南 北 ,2,640,高楼层,2005, 有电梯,靓景明居 正规三居  业主诚心出售
6,2, 精装 ,75188,57,动物园宿舍, 南 北 ,1,430,高楼层,1989, 无电梯,动物园宿舍 2室1厅 430万
9,2, 简装 ,65681,114,万年花城二期, 南 北 ,2,750,中楼层,2007, 有电梯, 南北双通透大两居   精装修  一梯两户
6,2, 简装 ,89517,62,牡丹园东里, 南 北 ,1,555,中楼层,1989, 无电梯,牡丹园东里 南北通透两居客厅有窗  室中间层无遮挡
13,2, 精装 ,83405,93,兰德华庭, 南 北 ,2,780,低楼层,2002, 有电梯,兰德华庭，南北两居，带院子，带车位
15,2, 精装 ,56915,94,七星园, 北 ,2,535,中楼层,2003, 有电梯,新华社大院 七星园好户型 看房方便 业主诚售
22,2, 简装 ,43825,125,京贸国际公寓, 南 北 ,2,550,中楼层,2002, 有电梯,京贸国际公寓精装修南北通透三居室
18,1, 精装 ,71082,37,炫特嘉园一期, 南 ,0,263,低楼层,2004, 无电梯,满五年 无个税 业主诚意出售 全南朝向 采光好
6,2, 精装 ,121083,70,上地东里, 南 北 ,1,850,高楼层,1997, 无电梯,上地东里 南北朝向 家里首套房 划片上地实验小学
6,1, 简装 ,55426,46,康静里, 南 ,1,260,高楼层,1994, 无电梯,满五年唯一  学区房  小户型 总价低
28,2, 精装 ,51578,100,望京西园一区, 南 ,1,520,低楼层,1999, 有电梯,望京西园一区  带有学区名额的全南向两居室
6,1, 简装 ,47366,50,帅府园, 南 北 ,1,240,高楼层,1993, 无电梯,后南仓小学旁，南北通透正规一居室，首付低
5,2, 简装 ,61938,57,北京机械学院家属楼, 南 北 ,1,358,低楼层,1985, 无电梯,清河小营 地铁8号线 满两年 通透小三居 永泰小学 诚售
6,3, 简装 ,48729,65,后南仓, 南 北 ,1,320,低楼层,1982, 无电梯,正规小三居 紧邻后南仓小学 低楼层适合有老人家庭
6,2, 简装 ,51283,68,慧华苑, 东 南 北 ,1,350,中楼层,1996, 无电梯,慧华苑 三层 双卧朝南两居 南北通透
15,3, 其他 ,75109,133,汇园公寓, 南 北 ,1,1000,低楼层,1989, 有电梯,南北通透三居室 户型方正 朝外学区 诚意出售
33,2, 毛坯 ,31155,85,首尔甜城一期, 南 ,1,265,中楼层,2014, 无电梯,首尔甜城  南向 两居室
18,2, 精装 ,26316,76,福城上上城三季, 南 ,1,200,高楼层,2010, 无电梯,福城上上城三季 中间层 精装 全南两居 有钥匙
24,2, 毛坯 ,29214,89,美林湾, 南 ,1,260,中楼层,2009, 有电梯,满两年免增值税 中上楼层  毛坯房
5,2, 其他 ,35360,87,美林湾, 南 北 ,1,310,低楼层,2009, 无电梯,美林湾板楼，一层带小院，精装修，南北通透，诚心出售
28,2, 其他 ,26642,69,福城上上城六期, 东南 ,1,185,低楼层,2013, 无电梯,福成六期东南两居，精装修，无遮挡采光好，中间楼层
4,3, 简装 ,31068,103,燕京新城, 南 北 ,2,320,中楼层,2003, 无电梯,燕京新城   南北通透三居室  送地下室  随时看房
27,2, 精装 ,25749,116,纳丹堡, 东 ,1,300,中楼层,2009, 无电梯,纳丹堡两居复式，可改三居或四居，精装，全明户型，诚售
18,2, 其他 ,23867,79,福城上上城五期, 南 北 ,1,190,高楼层,2009, 无电梯,福城五期 南北二居 毛坯新房  随时可看
5,3, 简装 ,68275,68,和平街十四区, 东 南 西 北 ,1,470,中楼层,1977, 无电梯,临地铁 小三居 中间楼层采光好
27,1, 精装 ,78761,101,首开幸福广场, 南 ,1,798,低楼层,2007, 有电梯,钥匙房、满五年、南向房、拎包入住
11,2, 精装 ,50646,104,蓝调沙龙西区, 南 北 ,2,530,低楼层,2004, 有电梯,交通便利 电梯板楼南北通透 两居  诚心出售
7,2, 精装 ,46012,86,妇联小区, 南 北 ,1,398,中楼层,1995, 无电梯,妇联小区 2居 南北通透 14年装修 明厨明卫
6,2, 精装 ,45680,93,太平家园, 南 北 ,2,425,高楼层,2000, 无电梯,太平家园【0个税满5年2居】有钥匙【拎包入住】5号线旁
6,1, 简装 ,45711,42,车站北里, 南 ,1,195,高楼层,1989, 无电梯,满五年无原值，南向一居室 配套齐全，交通便利
6,2, 简装 ,42515,71,车站中里, 南 北 ,1,305,中楼层,1996, 无电梯,南北通透 好楼层 采光好 中等装修 随时看房
6,2, 精装 ,47879,66,八角北路, 东南 ,1,316,中楼层,1987, 无电梯,此房视野开阔，采光充足，配套设施成熟，精装婚房
18,2, 精装 ,28434,83,星河皓月, 东南 ,1,236,低楼层,2009, 无电梯,星河皓月东南两居，围绕小区水戏开窗即可摘到柳树枝
29,1, 精装 ,70264,39,10AM新坐标, 东 ,0,280,中楼层,2006, 有电梯,二环边 70年产权 满五年  精装修 东向正对小区花园
14,3, 简装 ,84842,159,嘉铭桐城A区, 南 北 ,2,1350,高楼层,2001, 有电梯,此房满五年，南北通透格局，有学区前后对花园
16,3, 简装 ,89986,70,法华寺小区, 西南 北 ,1,638,中楼层,1994, 有电梯,法华寺小区，南北通透全明户型中间楼层，交通便利
6,3, 简装 ,61243,57,蒲黄榆二里, 南 北 ,1,350,中楼层,1986, 无电梯,二环边蒲黄榆双线地铁房，南北通透三居室
4,2, 精装 ,37134,61,供电局家属楼, 南 北 ,1,228,高楼层,1989, 无电梯,新装修两居室  房本满五年 业主自住  保持干净
9,2, 简装 ,49272,91,天伦锦城, 南 北 ,1,450,低楼层,2005, 有电梯,天伦锦城 2室1厅 450万
6,2, 其他 ,71442,55,西坝河东里, 东 西 ,1,400,低楼层,1986, 无电梯,西坝河东里 中间层两居室 采光好 诚心出售
16,2, 精装 ,48944,89,宏大南园, 东南 ,1,440,高楼层,2006, 有电梯,宏大南园满五年两居，东南朝向产权清晰
6,2, 简装 ,44032,61,门头沟月季园, 南 北 ,1,270,低楼层,1990, 无电梯,月 季 园 小 区 两居室南北通透
6,4, 精装 ,46051,158,旗舰凯旋二三期, 南 北 ,2,730,低楼层,2003, 无电梯,低楼层精装四居室 不临街不把边 诚心出售 
6,2, 简装 ,33117,86,三家店老宿舍17号院, 南 北 ,1,285,低楼层,2005, 无电梯,三家店大二居室 低楼层 房龄新
28,2, 简装 ,43375,66,住欣家园, 南 北 ,1,290,高楼层,2010, 有电梯,紧邻地铁精装两居成本低交通方便
7,2, 精装 ,37363,91,名流花园, 南 北 ,1,340,中楼层,1998, 无电梯,正规两居室，南北通透，视野开阔，业主自住，干净整洁
6,3, 精装 ,129815,70,车公庄西路35号院, 南 西 北 ,1,910,中楼层,1985, 无电梯,车公庄西路35号院 3室1厅 910万
9,2, 精装 ,75799,92,卡布其诺, 西南 北 ,1,700,高楼层,2005, 有电梯,卡布其诺 南北两居室 高层观景
6,2, 精装 ,35316,87,北亚花园, 南 北 ,1,310,高楼层,2002, 无电梯,北亚花园南北通透两居室 采光充足 视野开阔
6,1, 简装 ,79843,48,安苑东里三区, 南 ,1,385,中楼层,1994, 无电梯, 惠新西街北口 满五年 小区干净 车位充足
7,2, 精装 ,51335,68,银地家园, 东 西 ,1,350,中楼层,2000, 无电梯,银地家园东西两居精装修业主诚售
6,2, 简装 ,55106,75,临泓路6号院, 南 北 ,1,415,中楼层,2006, 无电梯,地铁边商品房，家庭名下只有这一套住房、南北通透！
20,2, 简装 ,47396,96,甘露园南里, 西南 ,1,455,高楼层,2001, 有电梯,甘露园西南两居室，总价低，业主诚意出售
24,2, 其他 ,55814,86,管庄西里, 南 ,1,480,中楼层,2000, 有电梯,满五年唯  学区房 精装修 看房方便
6,1, 精装 ,102041,44,感化胡同3号院, 南 ,1,450,中楼层,1990, 无电梯,感化胡同3号院 朝南向一居室  中间楼层
6,2, 简装 ,44853,91,天通苑本六区, 南 北 ,1,410,中楼层,2000, 无电梯,南北通透商品房两居室，中楼层，采光好
22,2, 精装 ,57886,91,三环新城6号院, 西南 北 ,2,530,高楼层,2006, 有电梯,自住两房 厅出阳台 中高楼层 明厨明卫 看房方便
9,2, 简装 ,58768,73,壹线国际, 东 ,1,433,中楼层,2006, 有电梯,壹线国际惠润园74平东向大一居
6,2, 精装 ,89962,51,西郊宾馆, 南 北 ,1,466,中楼层,1985, 无电梯,五道口，南北通透，中间层2居，满五年没有个税
6,3, 精装 ,71085,122,长安花园, 南 北 ,2,870,高楼层,2000, 无电梯,长安花园 封闭式小区 精装地铁房
22,2, 毛坯 ,41547,86,大方居, 东 西 ,1,360,中楼层,2008, 有电梯,大方居东西向正规两居室，中高楼层，毛坯房，带电梯
5,2, 简装 ,68995,94,郁金香舍, 南 北 ,1,650,中楼层,2003, 无电梯,郁金香舍 南北通透两居室 低楼层 
6,2, 精装 ,81136,54,马连道西里, 南 北 ,1,440,高楼层,1980, 无电梯,西城区两居 南北通透 地铁7号线
12,2, 简装 ,98766,64,东直门内大街, 南 北 ,1,640,高楼层,2003, 有电梯,东直门内大街，史家分校，南北两居，采光好。
6,3, 精装 ,85927,73,八里庄北里, 南 北 ,1,635,中楼层,1992, 无电梯,八里庄北里 全明格局三居室  满五年 升首师大附中
6,3, 简装 ,86403,70,花园北路乙28号院, 南 北 ,1,610,高楼层,1985, 无电梯,此房子房屋产权证已满五年，三居室
7,1, 精装 ,97032,70,瑞新里小区, 西北 ,1,680,高楼层,2007, 有电梯,瑞新里 观景正规一居室 精装修 2006年新房
22,2, 简装 ,56803,73,驼房营南里, 南 ,1,415,高楼层,2001, 有电梯,驼房营南里 精装全南两居 高层观景无遮挡 随时签约
5,1, 简装 ,42929,64,名佳花园三区, 南 ,1,275,高楼层,2004, 无电梯,名佳花园三区 全南向一居室  满五年住房  采光充足
21,2, 精装 ,70068,71,望花路西里, 南 ,1,500,高楼层,1986, 有电梯,中建一局央产房 全南户型 满5年住房
6,2, 简装 ,26064,94,樱花园六区, 南 北 ,2,245,高楼层,1996, 无电梯,樱花园六区 2室2厅 245万
14,1, 其他 ,58923,47,美然动力A2区, 南 ,0,280,低楼层,2003, 有电梯,满五商品房  南向开间    低层
6,2, 精装 ,42038,61,滨河东里, 南 北 ,1,260,高楼层,1984, 无电梯,滨河东里 2室1厅 260万
6,1, 简装 ,90682,44,八里庄北里, 南 ,1,399,高楼层,1994, 无电梯,八里庄北里 1室1厅 399万
6,2, 其他 ,44338,87,天通苑本四区, 南 北 ,1,388,中楼层,2000, 无电梯,本四区商品房满五年两居 采光好 ，视野好
21,2, 精装 ,46643,102,和风四季, 西 ,1,480,低楼层,2007, 无电梯,和风四季 2室1厅 480万
16,1, 精装 ,77446,67,左安浦园, 西 ,1,525,低楼层,2004, 有电梯,东城区；精装一居室，明厨明卫，正对植物园；
20,2, 简装 ,92728,88,远洋沁山水, 南 ,1,816,高楼层,2009, 有电梯,全南两居室，诚心出售，放心交易
6,2, 精装 ,90987,47,知春路2号院, 南 北 ,1,430,高楼层,1995, 无电梯,知春路2号院小二居 南北通透 全明格局
22,1, 简装 ,76489,42,左家庄东里, 南 北 ,1,325,低楼层,1997, 有电梯,98年电梯房，南北通透，明厨明卫，满五年，诚意出售
6,2, 简装 ,32837,73,海子角南里, 南 北 ,1,240,中楼层,1996, 无电梯,房子好楼层4层  满五年   家庭名下就这一个房子
7,2, 简装 ,87363,55,车站西街17号院, 南 北 ,1,486,中楼层,1992, 无电梯,车站西街17号院南北通透两居室，楼层好
25,2, 精装 ,61722,95,北苑家园望春园, 西南 ,1,590,高楼层,2008, 有电梯,北苑望春园西南向两居+地铁5号线
20,1, 简装 ,64249,48,鑫兆雅园北区, 南 ,0,310,高楼层,2003, 有电梯,宋家庄地铁房  小户型总价低 南向开间 
22,2, 精装 ,60109,104,九龙花园, 西北 ,1,630,中楼层,NA, 有电梯,九龙花园 中间层 观花园两居 西北双向通风好 免个税
27,2, 精装 ,66867,76,国美第一城2号院, 西 北 ,1,513,高楼层,2006, 无电梯,国美第一城2号院 2室1厅 513万
6,2, 简装 ,60735,54,十里堡南区, 南 北 ,1,329,高楼层,1992, 无电梯,1公房性质2产权清晰3地铁6号线十里堡站边缘
8,3, 其他 ,49646,141,香花畦家园, 南 北 ,2,700,高楼层,2006, 有电梯,香花畦家园 3室2厅 700万
6,2, 简装 ,54250,49,北苑农机公司宿舍, 南 ,1,270,低楼层,1992, 无电梯,通州北苑 全南向正规一居 靠近万达 诚心出售
26,1, 精装 ,90910,55,远见名苑, 北 ,1,500,低楼层,2004, 有电梯,远见名苑 朝北正规一居室  户型方正 
21,1, 精装 ,61566,56,晶都国际, 西北 ,0,350,低楼层,2006, 有电梯,晶都国际精装开间 诚意出售 随时看房
6,2, 精装 ,56065,92,旗舰凯旋二三期, 南 北 ,1,520,低楼层,2002, 无电梯,满五年 精装修 低楼层 全明格局
16,1, 简装 ,62917,67,优筑, 北 ,1,425,中楼层,2006, 有电梯,正规北向一居室 户型方正 商品房社区 24小时热水
22,1, 精装 ,50807,62,天巢园, 南 ,1,315,中楼层,2010, 有电梯,天巢园 满五年全南  中间楼层 业主自住装修一居室
6,1, 其他 ,35537,66,馨港庄园三区, 南 ,1,235,中楼层,2004, 无电梯,馨港庄园正规一居室 中间楼层 精装修
7,2, 精装 ,45422,109,天通苑东三区, 南 北 ,1,499,中楼层,2003, 无电梯,东三区法式园双通透大两居 商品房满五年 低税费
22,1, 精装 ,42291,61,晓月苑五里, 西南 ,1,260,低楼层,2004, 无电梯,正规一居 户型好 带装修 楼层不错 靠谱签约 价格合适
14,2, 简装 ,58260,130,绿荫芳邻, 东南 西北 ,2,760,中楼层,2003, 有电梯,绿荫芳邻 2室2厅 760万
7,4, 精装 ,51196,145,香林郡, 南 北 ,1,745,高楼层,2004, 无电梯,满五年业主，南北通透，交通便利
14,2, 精装 ,61000,100,万年花城三期, 东 西 ,1,610,中楼层,2006, 有电梯,万年花城三期东西两居室，东西通透，户型方正，精装修
6,2, 简装 ,52561,58,灵秀山庄, 南 北 ,1,310,高楼层,2003, 无电梯,灵秀山庄南北通透.满5年.免征20%个税
6,2, 精装 ,56999,78,改水办, 南 北 ,1,450,中楼层,1999, 无电梯,紧邻城铁九棵树站和果园站 房子是蓝调沙龙西区小区里
6,3, 精装 ,85738,49,DBC加州小镇, 南 北 ,2,425,高楼层,2007, 无电梯,DBC加州小镇 3室2厅 425万
6,2, 毛坯 ,110000,50,白菜湾四巷17号院, 南 北 ,1,550,低楼层,1988, 无电梯,南北通透  正规两居室  紧邻二环  
6,2, 简装 ,71654,60,胜古南里, 南 北 ,1,432,中楼层,1980, 无电梯,安贞 胜古南里 教委楼 独院管理 南北通透两居室
9,2, 简装 ,47192,89,宏大北园, 东 ,1,420,中楼层,2007, 有电梯,宏大北园东向两居 格局方正满五年北京一套住房
6,2, 简装 ,89482,63,育新街, 西北 ,1,570,低楼层,1981, 无电梯,陶然亭育新街  西北向二居  户型方正 交通便利  
